0.0 1.9319745523850187 -0.048448704910932866
1.248 19.990863191052178 0.4164463445389249
2.496 37.48367887794623 3.5378844356826353
3.7439999999999998 58.744653146551606 4.451946382979319
4.992 75.38313877700725 4.97059467512528
6.24 91.98009279896085 3.943373177179297
7.4879999999999995 118.49229976584897 10.017917745194453
8.736 131.65774510821933 0.5684627280640832
9.984 146.009608948145 -14.914883136566907
11.232000000000001 165.92499074352364 -8.541386725437993
12.48 197.2893080684561 7.049182867542363
